"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","view_history","stimulus","key_press","test_part","correct_response","correct","use_rew","which_stim","reward","responses"
"16636.72999999835","consent.html","external-html","0","16978","0.0-0.0","","","","","","","","","",""
"81793.14500000328","","instructions","1","98778","0.0-1.0","[{""page_index"":0,""viewing_time"":9622.419999999693},{""page_index"":1,""viewing_time"":18298.58500001137},{""page_index"":2,""viewing_time"":6116.244999982882},{""page_index"":3,""viewing_time"":15630.875000002561},{""page_index"":4,""viewing_time"":10028.240000014193},{""page_index"":5,""viewing_time"":8223.31000000122},{""page_index"":6,""viewing_time"":13869.64999997872}]","","","","","","","","",""
"null","","image-keyboard-response","2","100295","0.0-2.0-0.0","","img/test2.PNG","null","practice","null","true","","","",""
"null","","html-keyboard-response","3","101309","0.0-2.0-1.0","","<img src=""img/test2-reward.PNG"">","null","","","","","","",""
"null","","html-keyboard-response","4","102320","0.0-2.0-2.0","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"1208.7849999952596","","image-keyboard-response","5","103532","0.0-2.0-0.1","","img/test3.PNG","32","practice","null","false","","","",""
"null","","html-keyboard-response","6","104542","0.0-2.0-1.1","","<img src=""img/test3-neutral.PNG"" border=""10px; grey"">","null","","","","","","",""
"null","","html-keyboard-response","7","105558","0.0-2.0-2.1","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"591.5849999873899","","image-keyboard-response","8","106152","0.0-2.0-0.2","","img/test1.PNG","32","practice","32","true","","","",""
"null","","html-keyboard-response","9","107162","0.0-2.0-1.2","","<img src=""img/test1-reward.PNG"" border=""10px; grey"">","null","","","","","","",""
"null","","html-keyboard-response","10","108174","0.0-2.0-2.2","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"null","","image-keyboard-response","11","109680","0.0-2.0-0.3","","img/test3.PNG","null","practice","null","true","","","",""
"null","","html-keyboard-response","12","110694","0.0-2.0-1.3","","<img src=""img/test3-reward.PNG"">","null","","","","","","",""
"null","","html-keyboard-response","13","111704","0.0-2.0-2.3","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"null","","image-keyboard-response","14","113214","0.0-2.0-0.4","","img/test2.PNG","null","practice","null","true","","","",""
"null","","html-keyboard-response","15","114229","0.0-2.0-1.4","","<img src=""img/test2-reward.PNG"">","null","","","","","","",""
"null","","html-keyboard-response","16","115237","0.0-2.0-2.4","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"625.1350000093225","","image-keyboard-response","17","115867","0.0-2.0-0.5","","img/test1.PNG","32","practice","32","true","","","",""
"null","","html-keyboard-response","18","116878","0.0-2.0-1.5","","<img src=""img/test1-reward.PNG"" border=""10px; grey"">","null","","","","","","",""
"null","","html-keyboard-response","19","117895","0.0-2.0-2.5","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"948.1599999999162","","image-keyboard-response","20","118846","0.0-2.0-0.6","","img/test1.PNG","32","practice","32","true","","","",""
"null","","html-keyboard-response","21","119849","0.0-2.0-1.6","","<img src=""img/test1-reward.PNG"" border=""10px; grey"">","null","","","","","","",""
"null","","html-keyboard-response","22","120855","0.0-2.0-2.6","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"null","","image-keyboard-response","23","122369","0.0-2.0-0.7","","img/test2.PNG","null","practice","null","true","","","",""
"null","","html-keyboard-response","24","123374","0.0-2.0-1.7","","<img src=""img/test2-reward.PNG"">","null","","","","","","",""
"null","","html-keyboard-response","25","124384","0.0-2.0-2.7","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"null","","image-keyboard-response","26","125900","0.0-2.0-0.8","","img/test3.PNG","null","practice","null","true","","","",""
"null","","html-keyboard-response","27","126912","0.0-2.0-1.8","","<img src=""img/test3-reward.PNG"">","null","","","","","","",""
"null","","html-keyboard-response","28","127916","0.0-2.0-2.8","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"null","","image-keyboard-response","29","129427","0.0-2.0-0.9","","img/test3.PNG","null","practice","null","true","","","",""
"null","","html-keyboard-response","30","130432","0.0-2.0-1.9","","<img src=""img/test3-reward.PNG"">","null","","","","","","",""
"null","","html-keyboard-response","31","131437","0.0-2.0-2.9","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"579.0649999980815","","image-keyboard-response","32","132020","0.0-2.0-0.10","","img/test1.PNG","32","practice","32","true","","","",""
