"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","view_history","stimulus","key_press","test_part","correct_response","correct","use_rew","which_stim","reward","responses"
"4300","consent.html","external-html","0","4396","0.0-0.0","","","","","","","","","",""
"92655","","instructions","1","97052","0.0-1.0","[{""page_index"":0,""viewing_time"":5000},{""page_index"":1,""viewing_time"":33703},{""page_index"":2,""viewing_time"":10616},{""page_index"":3,""viewing_time"":24152},{""page_index"":4,""viewing_time"":11193},{""page_index"":5,""viewing_time"":5423},{""page_index"":6,""viewing_time"":2568}]","","","","","","","","",""
"479","","image-keyboard-response","2","97531","0.0-2.0-0.0","","img/test1.PNG","32","practice","32","true","","","",""
"null","","html-keyboard-response","3","98535","0.0-2.0-1.0","","<img src=""img/test1-reward.PNG"" border=""10px; grey"">","null","","","","","","",""
"null","","html-keyboard-response","4","99556","0.0-2.0-2.0","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"359","","image-keyboard-response","5","99915","0.0-2.0-0.1","","img/test3.PNG","32","practice","null","false","","","",""
"null","","html-keyboard-response","6","100935","0.0-2.0-1.1","","<img src=""img/test3-neutral.PNG"" border=""10px; grey"">","null","","","","","","",""
"null","","html-keyboard-response","7","101950","0.0-2.0-2.1","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"429","","image-keyboard-response","8","102380","0.0-2.0-0.2","","img/test2.PNG","32","practice","null","false","","","",""
"null","","html-keyboard-response","9","103385","0.0-2.0-1.2","","<img src=""img/test2-neutral.PNG"" border=""10px; grey"">","null","","","","","","",""
"null","","html-keyboard-response","10","104405","0.0-2.0-2.2","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"453","","image-keyboard-response","11","104859","0.0-2.0-0.3","","img/test1.PNG","32","practice","32","true","","","",""
"null","","html-keyboard-response","12","105865","0.0-2.0-1.3","","<img src=""img/test1-reward.PNG"" border=""10px; grey"">","null","","","","","","",""
"null","","html-keyboard-response","13","106865","0.0-2.0-2.3","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"null","","image-keyboard-response","14","108385","0.0-2.0-0.4","","img/test3.PNG","null","practice","null","true","","","",""
"null","","html-keyboard-response","15","109402","0.0-2.0-1.4","","<img src=""img/test3-reward.PNG"">","null","","","","","","",""
"null","","html-keyboard-response","16","110406","0.0-2.0-2.4","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"null","","image-keyboard-response","17","111925","0.0-2.0-0.5","","img/test2.PNG","null","practice","null","true","","","",""
"null","","html-keyboard-response","18","112925","0.0-2.0-1.5","","<img src=""img/test2-reward.PNG"">","null","","","","","","",""
"null","","html-keyboard-response","19","113945","0.0-2.0-2.5","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"369","","image-keyboard-response","20","114315","0.0-2.0-0.6","","img/test1.PNG","32","practice","32","true","","","",""
"null","","html-keyboard-response","21","115320","0.0-2.0-1.6","","<img src=""img/test1-reward.PNG"" border=""10px; grey"">","null","","","","","","",""
"null","","html-keyboard-response","22","116325","0.0-2.0-2.6","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"277","","image-keyboard-response","23","116603","0.0-2.0-0.7","","img/test2.PNG","32","practice","null","false","","","",""
"null","","html-keyboard-response","24","117605","0.0-2.0-1.7","","<img src=""img/test2-neutral.PNG"" border=""10px; grey"">","null","","","","","","",""
"null","","html-keyboard-response","25","118625","0.0-2.0-2.7","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"296","","image-keyboard-response","26","118923","0.0-2.0-0.8","","img/test3.PNG","32","practice","null","false","","","",""
"null","","html-keyboard-response","27","119935","0.0-2.0-1.8","","<img src=""img/test3-neutral.PNG"" border=""10px; grey"">","null","","","","","","",""
"null","","html-keyboard-response","28","120936","0.0-2.0-2.8","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"707","","image-keyboard-response","29","121643","0.0-2.0-0.9","","img/test3.PNG","32","practice","null","false","","","",""
"null","","html-keyboard-response","30","122646","0.0-2.0-1.9","","<img src=""img/test3-neutral.PNG"" border=""10px; grey"">","null","","","","","","",""
"null","","html-keyboard-response","31","123665","0.0-2.0-2.9","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"425","","image-keyboard-response","32","124090","0.0-2.0-0.10","","img/test1.PNG","32","practice","32","true","","","",""
"null","","html-keyboard-response","33","125105","0.0-2.0-1.10","","<img src=""img/test1-reward.PNG"" border=""10px; grey"">","null","","","","","","",""
"null","","html-keyboard-response","34","126125","0.0-2.0-2.10","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"333","","image-keyboard-response","35","126458","0.0-2.0-0.11","","img/test2.PNG","32","practice","null","false","","","",""
"null","","html-keyboard-response","36","127465","0.0-2.0-1.11","","<img src=""img/test2-neutral.PNG"" border=""10px; grey"">","null","","","","","","",""
"null","","html-keyboard-response","37","128475","0.0-2.0-2.11","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"1584","","instructions","38","130059","0.0-3.0","[{""page_index"":0,""viewing_time"":1584}]","","","","","","","","",""
"592","","image-keyboard-response","39","130651","0.0-4.0-0.0","","img/blue.png","32","trial","null","false","0.2,0.8","2:nogo_b","",""
"null","","html-keyboard-response","40","131665","0.0-4.0-1.0","","<img src=""img/blue-n.png"" border=""10"">","null","trial","null","","0.2,0.8","2:nogo_b","0",""
"null","","html-keyboard-response","41","132685","0.0-4.0-2.0","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"477","","image-keyboard-response","42","133163","0.0-4.0-0.1","","img/green.png","32","trial","32","true","0.8,0.2","1:go_a","",""
"null","","html-keyboard-response","43","134175","0.0-4.0-1.1","","<img src=""img/green-r.png"" border=""10"">","null","trial","32","","0.8,0.2","1:go_a","1",""
"null","","html-keyboard-response","44","135185","0.0-4.0-2.1","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"442","","image-keyboard-response","45","135626","0.0-4.0-0.2","","img/blue.png","32","trial","null","false","0.2,0.8","2:nogo_b","",""
"null","","html-keyboard-response","46","136645","0.0-4.0-1.2","","<img src=""img/blue-n.png"" border=""10"">","null","trial","null","","0.2,0.8","2:nogo_b","0",""
"null","","html-keyboard-response","47","137665","0.0-4.0-2.2","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"394","","image-keyboard-response","48","138059","0.0-4.0-0.3","","img/green.png","32","trial","32","true","0.8,0.2","1:go_a","",""
"null","","html-keyboard-response","49","139075","0.0-4.0-1.3","","<img src=""img/green-r.png"" border=""10"">","null","trial","32","","0.8,0.2","1:go_a","1",""
"null","","html-keyboard-response","50","140094","0.0-4.0-2.3","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"587","","image-keyboard-response","51","140682","0.0-4.0-0.4","","img/green.png","32","trial","32","true","0.8,0.2","1:go_a","",""
"null","","html-keyboard-response","52","141694","0.0-4.0-1.4","","<img src=""img/green-r.png"" border=""10"">","null","trial","32","","0.8,0.2","1:go_a","1",""
"null","","html-keyboard-response","53","142695","0.0-4.0-2.4","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"null","","image-keyboard-response","54","144205","0.0-4.0-0.5","","img/blue.png","null","trial","null","true","0.2,0.8","2:nogo_b","",""
"null","","html-keyboard-response","55","145224","0.0-4.0-1.5","","<img src=""img/blue-r.png"">","null","trial","null","","0.2,0.8","2:nogo_b","1",""
"null","","html-keyboard-response","56","146241","0.0-4.0-2.5","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"null","","image-keyboard-response","57","147745","0.0-4.0-0.6","","img/blue.png","null","trial","null","true","0.2,0.8","2:nogo_b","",""
"null","","html-keyboard-response","58","148765","0.0-4.0-1.6","","<img src=""img/blue-r.png"">","null","trial","null","","0.2,0.8","2:nogo_b","1",""
"null","","html-keyboard-response","59","149775","0.0-4.0-2.6","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"875","","image-keyboard-response","60","150650","0.0-4.0-0.7","","img/green.png","32","trial","32","true","0.8,0.2","1:go_a","",""
"null","","html-keyboard-response","61","151665","0.0-4.0-1.7","","<img src=""img/green-r.png"" border=""10"">","null","trial","32","","0.8,0.2","1:go_a","1",""
"null","","html-keyboard-response","62","152684","0.0-4.0-2.7","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
