"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","view_history","stimulus","key_press","test_part","correct_response","correct","use_rew","which_stim","reward","responses"
"4678.444999968633","consent.html","external-html","0","4761","0.0-0.0","","","","","","","","","",""
"79732.63500002213","","instructions","1","84500","0.0-1.0","[{""page_index"":0,""viewing_time"":4153.754999861121},{""page_index"":1,""viewing_time"":16550.329999998212},{""page_index"":2,""viewing_time"":8473.675000015646},{""page_index"":3,""viewing_time"":19608.385000145063},{""page_index"":4,""viewing_time"":15485.415000002831},{""page_index"":5,""viewing_time"":7648.0849999934435},{""page_index"":6,""viewing_time"":7812.290000030771}]","","","","","","","","",""
"373.43999999575317","","image-keyboard-response","2","84875","0.0-2.0-0.0","","img/test1.PNG","32","practice","32","true","","","",""
"null","","html-keyboard-response","3","85884","0.0-2.0-1.0","","<img src=""img/test1-reward.PNG"" border=""10px; grey"">","null","","","","","","",""
"null","","html-keyboard-response","4","86900","0.0-2.0-2.0","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"null","","image-keyboard-response","5","88403","0.0-2.0-0.1","","img/test3.PNG","null","practice","null","true","","","",""
"null","","html-keyboard-response","6","89418","0.0-2.0-1.1","","<img src=""img/test3-reward.PNG"">","null","","","","","","",""
"null","","html-keyboard-response","7","90433","0.0-2.0-2.1","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"null","","image-keyboard-response","8","91948","0.0-2.0-0.2","","img/test2.PNG","null","practice","null","true","","","",""
"null","","html-keyboard-response","9","92962","0.0-2.0-1.2","","<img src=""img/test2-reward.PNG"">","null","","","","","","",""
"null","","html-keyboard-response","10","93976","0.0-2.0-2.2","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"null","","image-keyboard-response","11","95488","0.0-2.0-0.3","","img/test3.PNG","null","practice","null","true","","","",""
"null","","html-keyboard-response","12","96500","0.0-2.0-1.3","","<img src=""img/test3-reward.PNG"">","null","","","","","","",""
"null","","html-keyboard-response","13","97514","0.0-2.0-2.3","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
