"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","view_history","stimulus","key_press","test_part","correct_response","correct","use_rew","which_stim","reward","responses"
"3340.115000028163","consent.html","external-html","0","3449","0.0-0.0","","","","","","","","","",""
"72090.73500009254","","instructions","1","75540","0.0-1.0","[{""page_index"":0,""viewing_time"":4453.525000018999},{""page_index"":1,""viewing_time"":21465.964999981225},{""page_index"":2,""viewing_time"":5377.314999932423},{""page_index"":3,""viewing_time"":17347.735000075772},{""page_index"":4,""viewing_time"":11329.059999901801},{""page_index"":5,""viewing_time"":2756.2900001648813},{""page_index"":6,""viewing_time"":9360.184999881312}]","","","","","","","","",""
"null","","image-keyboard-response","2","77044","0.0-2.0-0.0","","img/test3.PNG","null","practice","null","true","","","",""
"null","","html-keyboard-response","3","78047","0.0-2.0-1.0","","<img src=""img/test3-reward.PNG"">","null","","","","","","",""
"null","","html-keyboard-response","4","79048","0.0-2.0-2.0","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"562.6199999824166","","image-keyboard-response","5","79611","0.0-2.0-0.1","","img/test1.PNG","32","practice","32","true","","","",""
"null","","html-keyboard-response","6","80612","0.0-2.0-1.1","","<img src=""img/test1-reward.PNG"" border=""10px; grey"">","null","","","","","","",""
"null","","html-keyboard-response","7","81613","0.0-2.0-2.1","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"null","","image-keyboard-response","8","83117","0.0-2.0-0.2","","img/test2.PNG","null","practice","null","true","","","",""
"null","","html-keyboard-response","9","84120","0.0-2.0-1.2","","<img src=""img/test2-reward.PNG"">","null","","","","","","",""
"null","","html-keyboard-response","10","85125","0.0-2.0-2.2","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"null","","image-keyboard-response","11","86630","0.0-2.0-0.3","","img/test3.PNG","null","practice","null","true","","","",""
"null","","html-keyboard-response","12","87630","0.0-2.0-1.3","","<img src=""img/test3-reward.PNG"">","null","","","","","","",""
"null","","html-keyboard-response","13","88631","0.0-2.0-2.3","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"null","","image-keyboard-response","14","90136","0.0-2.0-0.4","","img/test2.PNG","null","practice","null","true","","","",""
"null","","html-keyboard-response","15","91139","0.0-2.0-1.4","","<img src=""img/test2-reward.PNG"">","null","","","","","","",""
"null","","html-keyboard-response","16","92143","0.0-2.0-2.4","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"507.08999997004867","","image-keyboard-response","17","92650","0.0-2.0-0.5","","img/test1.PNG","32","practice","32","true","","","",""
"null","","html-keyboard-response","18","93656","0.0-2.0-1.5","","<img src=""img/test1-reward.PNG"" border=""10px; grey"">","null","","","","","","",""
"null","","html-keyboard-response","19","94660","0.0-2.0-2.5","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"598.350000102073","","image-keyboard-response","20","95259","0.0-2.0-0.6","","img/test1.PNG","32","practice","32","true","","","",""
"null","","html-keyboard-response","21","96259","0.0-2.0-1.6","","<img src=""img/test1-reward.PNG"" border=""10px; grey"">","null","","","","","","",""
"null","","html-keyboard-response","22","97260","0.0-2.0-2.6","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"null","","image-keyboard-response","23","98761","0.0-2.0-0.7","","img/test3.PNG","null","practice","null","true","","","",""
"null","","html-keyboard-response","24","99766","0.0-2.0-1.7","","<img src=""img/test3-reward.PNG"">","null","","","","","","",""
"null","","html-keyboard-response","25","100767","0.0-2.0-2.7","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"null","","image-keyboard-response","26","102271","0.0-2.0-0.8","","img/test2.PNG","null","practice","null","true","","","",""
"null","","html-keyboard-response","27","103275","0.0-2.0-1.8","","<img src=""img/test2-reward.PNG"">","null","","","","","","",""
"null","","html-keyboard-response","28","104278","0.0-2.0-2.8","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"null","","image-keyboard-response","29","105781","0.0-2.0-0.9","","img/test2.PNG","null","practice","null","true","","","",""
"null","","html-keyboard-response","30","106784","0.0-2.0-1.9","","<img src=""img/test2-reward.PNG"">","null","","","","","","",""
"null","","html-keyboard-response","31","107786","0.0-2.0-2.9","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"null","","image-keyboard-response","32","109291","0.0-2.0-0.10","","img/test3.PNG","null","practice","null","true","","","",""
"null","","html-keyboard-response","33","110293","0.0-2.0-1.10","","<img src=""img/test3-reward.PNG"">","null","","","","","","",""
"null","","html-keyboard-response","34","111299","0.0-2.0-2.10","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"542.7149999886751","","image-keyboard-response","35","111842","0.0-2.0-0.11","","img/test1.PNG","32","practice","32","true","","","",""
"null","","html-keyboard-response","36","112844","0.0-2.0-1.11","","<img src=""img/test1-reward.PNG"" border=""10px; grey"">","null","","","","","","",""
"null","","html-keyboard-response","37","113847","0.0-2.0-2.11","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"1968.2599999941885","","instructions","38","115816","0.0-3.0","[{""page_index"":0,""viewing_time"":1968.1249998975545}]","","","","","","","","",""
"null","","image-keyboard-response","39","117320","0.0-4.0-0.0","","img/grey.png","null","trial","32","false","0.8,0.2","1:go_a","",""
"null","","html-keyboard-response","40","118322","0.0-4.0-1.0","","<img src=""img/grey-r.png"">","null","trial","32","","0.8,0.2","1:go_a","1",""
"null","","html-keyboard-response","41","119323","0.0-4.0-2.0","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"708.0449999775738","","image-keyboard-response","42","120032","0.0-4.0-0.1","","img/green.png","32","trial","null","false","0.2,0.8","2:nogo_b","",""
"null","","html-keyboard-response","43","121035","0.0-4.0-1.1","","<img src=""img/green-n.png"" border=""10"">","null","trial","null","","0.2,0.8","2:nogo_b","0",""
"null","","html-keyboard-response","44","122037","0.0-4.0-2.1","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"null","","image-keyboard-response","45","123539","0.0-4.0-0.2","","img/grey.png","null","trial","32","false","0.8,0.2","1:go_a","",""
"null","","html-keyboard-response","46","124540","0.0-4.0-1.2","","<img src=""img/grey-n.png"">","null","trial","32","","0.8,0.2","1:go_a","0",""
"null","","html-keyboard-response","47","125543","0.0-4.0-2.2","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"1048.5050000716","","image-keyboard-response","48","126592","0.0-4.0-0.3","","img/green.png","32","trial","null","false","0.2,0.8","2:nogo_b","",""
"null","","html-keyboard-response","49","127593","0.0-4.0-1.3","","<img src=""img/green-n.png"" border=""10"">","null","trial","null","","0.2,0.8","2:nogo_b","0",""
"null","","html-keyboard-response","50","128598","0.0-4.0-2.3","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"647.289999993518","","image-keyboard-response","51","129246","0.0-4.0-0.4","","img/green.png","32","trial","null","false","0.2,0.8","2:nogo_b","",""
"null","","html-keyboard-response","52","130247","0.0-4.0-1.4","","<img src=""img/green-n.png"" border=""10"">","null","trial","null","","0.2,0.8","2:nogo_b","0",""
"null","","html-keyboard-response","53","131252","0.0-4.0-2.4","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"null","","image-keyboard-response","54","132753","0.0-4.0-0.5","","img/grey.png","null","trial","32","false","0.8,0.2","1:go_a","",""
"null","","html-keyboard-response","55","133758","0.0-4.0-1.5","","<img src=""img/grey-n.png"">","null","trial","32","","0.8,0.2","1:go_a","0",""
"null","","html-keyboard-response","56","134760","0.0-4.0-2.5","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"null","","image-keyboard-response","57","136265","0.0-4.0-0.6","","img/green.png","null","trial","null","true","0.2,0.8","2:nogo_b","",""
"null","","html-keyboard-response","58","137266","0.0-4.0-1.6","","<img src=""img/green-r.png"">","null","trial","null","","0.2,0.8","2:nogo_b","1",""
"null","","html-keyboard-response","59","138267","0.0-4.0-2.6","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"null","","image-keyboard-response","60","139770","0.0-4.0-0.7","","img/grey.png","null","trial","32","false","0.8,0.2","1:go_a","",""
"null","","html-keyboard-response","61","140774","0.0-4.0-1.7","","<img src=""img/grey-r.png"">","null","trial","32","","0.8,0.2","1:go_a","1",""
"null","","html-keyboard-response","62","141777","0.0-4.0-2.7","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"619.9699998833239","","image-keyboard-response","63","142398","0.0-4.0-0.8","","img/grey.png","32","trial","32","true","0.8,0.2","1:go_a","",""
"null","","html-keyboard-response","64","143402","0.0-4.0-1.8","","<img src=""img/grey-n.png"" border=""10"">","null","trial","32","","0.8,0.2","1:go_a","0",""
