"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","view_history","stimulus","key_press","test_part","correct_response","correct","use_rew","which_stim","reward","responses"
"5740.285000007134","consent.html","external-html","0","6341","0.0-0.0","","","","","","","","","",""
"34366.780000011204","","instructions","1","40709","0.0-1.0","[{""page_index"":0,""viewing_time"":5830.135000025621},{""page_index"":1,""viewing_time"":16952.009999979055},{""page_index"":2,""viewing_time"":2976.0800000221934},{""page_index"":3,""viewing_time"":2312.0099999941885},{""page_index"":4,""viewing_time"":2647.9699999908917},{""page_index"":5,""viewing_time"":1223.889999993844},{""page_index"":6,""viewing_time"":2424.1900000197347}]","","","","","","","","",""
"null","","image-keyboard-response","2","42211","0.0-2.0-0.0","","img/test2.PNG","null","practice","null","true","","","",""
"null","","html-keyboard-response","3","43213","0.0-2.0-1.0","","<img src=""img/test2-reward.PNG"">","null","","","","","","",""
"null","","html-keyboard-response","4","44214","0.0-2.0-2.0","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"null","","image-keyboard-response","5","45716","0.0-2.0-0.1","","img/test3.PNG","null","practice","null","true","","","",""
"null","","html-keyboard-response","6","46717","0.0-2.0-1.1","","<img src=""img/test3-reward.PNG"">","null","","","","","","",""
"null","","html-keyboard-response","7","47718","0.0-2.0-2.1","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"333.0150000110734","","image-keyboard-response","8","48052","0.0-2.0-0.2","","img/test1.PNG","32","practice","32","true","","","",""
"null","","html-keyboard-response","9","49054","0.0-2.0-1.2","","<img src=""img/test1-reward.PNG"" border=""10px; grey"">","null","","","","","","",""
"null","","html-keyboard-response","10","50055","0.0-2.0-2.2","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"null","","image-keyboard-response","11","51557","0.0-2.0-0.3","","img/test2.PNG","null","practice","null","true","","","",""
"null","","html-keyboard-response","12","52559","0.0-2.0-1.3","","<img src=""img/test2-reward.PNG"">","null","","","","","","",""
"null","","html-keyboard-response","13","53560","0.0-2.0-2.3","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"423.54499999783","","image-keyboard-response","14","53984","0.0-2.0-0.4","","img/test3.PNG","32","practice","null","false","","","",""
"null","","html-keyboard-response","15","54986","0.0-2.0-1.4","","<img src=""img/test3-neutral.PNG"" border=""10px; grey"">","null","","","","","","",""
"null","","html-keyboard-response","16","55988","0.0-2.0-2.4","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"431.654999993043","","image-keyboard-response","17","56420","0.0-2.0-0.5","","img/test1.PNG","32","practice","32","true","","","",""
"null","","html-keyboard-response","18","57422","0.0-2.0-1.5","","<img src=""img/test1-reward.PNG"" border=""10px; grey"">","null","","","","","","",""
"null","","html-keyboard-response","19","58424","0.0-2.0-2.5","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"961.9200000015553","","image-keyboard-response","20","59386","0.0-2.0-0.6","","img/test3.PNG","32","practice","null","false","","","",""
"null","","html-keyboard-response","21","60387","0.0-2.0-1.6","","<img src=""img/test3-neutral.PNG"" border=""10px; grey"">","null","","","","","","",""
"null","","html-keyboard-response","22","61388","0.0-2.0-2.6","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"null","","image-keyboard-response","23","62890","0.0-2.0-0.7","","img/test2.PNG","null","practice","null","true","","","",""
