"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","view_history","stimulus","key_press","test_part","correct_response","correct","use_rew","which_stim","reward","responses"
"2851.980000000367","consent.html","external-html","0","2975","0.0-0.0","","","","","","","","","",""
"82694.84999999986","","instructions","1","85671","0.0-1.0","[{""page_index"":0,""viewing_time"":2073.8499999997657},{""page_index"":1,""viewing_time"":71045.56000000049},{""page_index"":2,""viewing_time"":1658.0450000001292},{""page_index"":3,""viewing_time"":1599.884999999631},{""page_index"":4,""viewing_time"":2762.9900000001653},{""page_index"":5,""viewing_time"":1873.489999999947},{""page_index"":6,""viewing_time"":1679.935000000114}]","","","","","","","","",""
"1131.7250000001804","","image-keyboard-response","2","86805","0.0-2.0-0.0","","img/test2.PNG","32","practice","null","false","","","",""
"null","","html-keyboard-response","3","87808","0.0-2.0-1.0","","<img src=""img/test2-neutral.PNG"" border=""10px; grey"">","null","","","","","","",""
"null","","html-keyboard-response","4","88809","0.0-2.0-2.0","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"401.4500000003027","","image-keyboard-response","5","89212","0.0-2.0-0.1","","img/test1.PNG","32","practice","32","true","","","",""
"null","","html-keyboard-response","6","90213","0.0-2.0-1.1","","<img src=""img/test1-reward.PNG"" border=""10px; grey"">","null","","","","","","",""
"null","","html-keyboard-response","7","91215","0.0-2.0-2.1","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"null","","image-keyboard-response","8","92716","0.0-2.0-0.2","","img/test3.PNG","null","practice","null","true","","","",""
"null","","html-keyboard-response","9","93718","0.0-2.0-1.2","","<img src=""img/test3-reward.PNG"">","null","","","","","","",""
"null","","html-keyboard-response","10","94720","0.0-2.0-2.2","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"null","","image-keyboard-response","11","96223","0.0-2.0-0.3","","img/test2.PNG","null","practice","null","true","","","",""
"null","","html-keyboard-response","12","97224","0.0-2.0-1.3","","<img src=""img/test2-reward.PNG"">","null","","","","","","",""
"null","","html-keyboard-response","13","98225","0.0-2.0-2.3","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"null","","image-keyboard-response","14","99727","0.0-2.0-0.4","","img/test3.PNG","null","practice","null","true","","","",""
"null","","html-keyboard-response","15","100728","0.0-2.0-1.4","","<img src=""img/test3-reward.PNG"">","null","","","","","","",""
"null","","html-keyboard-response","16","101729","0.0-2.0-2.4","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"442.31500000023516","","image-keyboard-response","17","102173","0.0-2.0-0.5","","img/test1.PNG","32","practice","32","true","","","",""
"null","","html-keyboard-response","18","103175","0.0-2.0-1.5","","<img src=""img/test1-reward.PNG"" border=""10px; grey"">","null","","","","","","",""
"null","","html-keyboard-response","19","104177","0.0-2.0-2.5","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"null","","image-keyboard-response","20","105678","0.0-2.0-0.6","","img/test2.PNG","null","practice","null","true","","","",""
"null","","html-keyboard-response","21","106679","0.0-2.0-1.6","","<img src=""img/test2-reward.PNG"">","null","","","","","","",""
